visitId,visitStartTime,visitNumber,channelGrouping,browser,operatingSystem,deviceCategory,continent,subContinent,country,transactions
1501588494,1501588494,1,Direct,Chrome,Windows,desktop,Europe,Western Europe,Germany,
1501652309,1501652317,1,Direct,Chrome,Macintosh,desktop,Asia,Southeast Asia,Singapore,
1501638307,1501638307,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501628207,1501628207,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501655945,1501655945,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501612542,1501612542,6,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,1
1501580824,1501580824,1,Referral,Chrome,Linux,desktop,Europe,Eastern Europe,Poland,
1501623351,1501623351,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501611365,1501611365,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501614201,1501614201,6,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501598926,1501598926,1,Social,Chrome,Windows,desktop,Europe,Eastern Europe,Slovakia,
1501592082,1501592082,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501644849,1501644849,1,Paid Search,Chrome,iOS,mobile,Americas,Northern America,United States,
1501592024,1501592024,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,Canada,
1501618046,1501618046,1,Direct,Safari,iOS,mobile,Americas,Northern America,United States,
1501570398,1501570840,1,Organic Search,Chrome,Android,tablet,Americas,Northern America,United States,
1501633019,1501633019,1,Social,Safari (in-app),iOS,mobile,Americas,Northern America,United States,
1501608043,1501608043,1,Paid Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501602216,1501602216,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501612331,1501612331,8,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501618883,1501618883,12,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501609466,1501609466,2,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501596131,1501596131,2,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501645313,1501645313,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501637112,1501637112,4,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,Canada,
1501619443,1501619443,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501604499,1501604499,1,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501603305,1501603305,1,Organic Search,Chrome,Windows,desktop,Europe,Northern Europe,United Kingdom,
1501604458,1501604458,6,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501618436,1501618436,1,Direct,Chrome,Linux,desktop,Americas,Northern America,United States,
1501620950,1501620950,3,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501600831,1501600831,2,Referral,Chrome,Macintosh,desktop,Asia,Southeast Asia,Singapore,
1501614821,1501614821,9,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501613167,1501613167,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501635745,1501635745,3,Social,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501624744,1501624744,1,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501642476,1501642476,2,Paid Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501639952,1501639952,1,Organic Search,Chrome,iOS,mobile,Americas,Northern America,United States,
1501608569,1501608569,1,Direct,Safari,iOS,mobile,Asia,Southern Asia,India,
1501618535,1501618535,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501652389,1501652389,1,Direct,Chrome,Android,mobile,Asia,Western Asia,Israel,
1501623401,1501623401,1,Direct,Chrome,Android,mobile,Europe,Western Europe,Germany,
1501602619,1501602619,2,Direct,Safari,iOS,mobile,Asia,Southern Asia,India,
1501639290,1501639290,2,Organic Search,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501603576,1501603576,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501605296,1501605296,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501653124,1501653124,3,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501582877,1501582877,1,Direct,Chrome,Windows,desktop,Europe,Southern Europe,Italy,
1501574545,1501574545,1,Organic Search,Chrome,Windows,desktop,Oceania,Australasia,Australia,
1501621043,1501621043,13,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501635437,1501635437,12,Organic Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501622383,1501622383,1,Organic Search,Chrome,Windows,desktop,Europe,Western Europe,Germany,
1501595383,1501595383,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,Canada,
1501571487,1501571487,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501609204,1501609204,1,Organic Search,Chrome,Macintosh,desktop,Europe,Southern Europe,Italy,
1501595351,1501595351,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501651012,1501651012,2,Organic Search,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501616865,1501616865,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501621732,1501621732,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501646580,1501646580,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501610089,1501610089,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501620644,1501620644,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501572348,1501572348,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501621852,1501621852,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501605836,1501605836,3,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501643262,1501643262,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501596131,1501596131,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501605838,1501605838,6,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501643019,1501643019,2,Social,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501609737,1501609737,1,Social,Edge,Windows,desktop,Americas,South America,Colombia,
1501612012,1501612012,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501608278,1501608278,1,Paid Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501651515,1501651515,1,Organic Search,Chrome,Android,mobile,Oceania,Australasia,New Zealand,
1501642458,1501642458,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501651125,1501651125,2,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501653765,1501653765,3,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501622136,1501622136,1,Display,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501631335,1501631335,2,Organic Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501623420,1501623420,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501594288,1501594288,1,Direct,Chrome,Macintosh,desktop,Europe,Western Europe,Germany,
1501574189,1501574189,1,Organic Search,Firefox,Macintosh,desktop,Americas,Northern America,Canada,
1501654535,1501654535,1,Referral,Firefox,Macintosh,desktop,Asia,Eastern Asia,Japan,
1501611838,1501611838,7,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501613908,1501613908,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501584961,1501584961,3,Referral,Chrome,Macintosh,desktop,Europe,Northern Europe,United Kingdom,
1501598705,1501598705,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501636424,1501636424,6,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501586411,1501586411,1,Organic Search,Chrome,Windows,desktop,Europe,Western Europe,Germany,
1501599317,1501599317,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,1
1501609533,1501609533,3,Display,Chrome,Android,mobile,Americas,Northern America,United States,
1501639611,1501639611,1,Organic Search,Chrome,Android,tablet,Americas,Northern America,United States,
1501638884,1501638884,1,Referral,Chrome,Android,mobile,Americas,Northern America,United States,
1501628470,1501628470,1,Paid Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501572398,1501572398,1,Organic Search,Safari,iOS,mobile,Europe,Southern Europe,Italy,
1501629764,1501629764,1,Direct,Chrome,Android,tablet,Europe,Northern Europe,United Kingdom,
1501610390,1501610390,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501601787,1501601787,1,Organic Search,Chrome,Macintosh,desktop,Europe,Eastern Europe,Russia,
1501636378,1501636378,4,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501633574,1501633574,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501635020,1501635020,2,Paid Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501634349,1501634349,2,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501626837,1501626837,4,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501611597,1501611597,1,Organic Search,Safari,Macintosh,desktop,Europe,Western Europe,Germany,
1501611920,1501611920,2,Organic Search,Chrome,Macintosh,desktop,Europe,Southern Europe,Italy,
1501620679,1501620679,3,Organic Search,Safari,Macintosh,desktop,Americas,Northern America,United States,1
1501588552,1501588552,4,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501595478,1501595478,3,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,1
1501617052,1501617052,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501643797,1501643797,1,Direct,Safari,iOS,mobile,Americas,Northern America,United States,
1501635594,1501635594,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501579293,1501579293,2,Organic Search,Chrome,iOS,mobile,Asia,Southeast Asia,Vietnam,
1501577814,1501577814,1,Organic Search,Chrome,iOS,mobile,Americas,Northern America,United States,
1501599633,1501599633,1,Organic Search,UC Browser,Android,mobile,Asia,Southern Asia,India,
1501608644,1501608644,4,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501611820,1501611820,2,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501588922,1501588922,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501642720,1501642720,1,Direct,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501654201,1501654201,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501635438,1501635438,5,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501614119,1501614119,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501625210,1501625210,1,Direct,Chrome,Linux,desktop,Americas,Northern America,United States,
1501627421,1501627421,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501602939,1501602939,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501573572,1501573572,2,Paid Search,Chrome,Macintosh,desktop,Asia,Southern Asia,India,
1501623509,1501623509,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,1
1501591589,1501591589,3,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501624148,1501624148,1,Organic Search,Chrome,Macintosh,desktop,Europe,Northern Europe,Norway,
1501637678,1501637678,1,Organic Search,Firefox,Windows,desktop,Europe,Southern Europe,Portugal,
1501608216,1501608216,6,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,1
1501608605,1501608605,4,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501629079,1501629079,2,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501627285,1501627285,2,Organic Search,Chrome,Windows,desktop,Americas,Caribbean,Dominican Republic,
1501652629,1501652629,1,Direct,Chrome,Android,mobile,Asia,Western Asia,Israel,
1501596539,1501596539,4,Organic Search,Chrome,Macintosh,desktop,Europe,Southern Europe,Serbia,
1501616980,1501616982,22,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501604009,1501604009,1,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501596220,1501596220,1,Direct,Chrome,Windows,desktop,Americas,South America,Colombia,
1501626361,1501626361,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501621548,1501621548,3,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501612087,1501612087,1,Organic Search,Chrome,Windows,desktop,Europe,Western Europe,France,
1501604920,1501604920,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501600525,1501600525,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501613182,1501613182,160,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501625561,1501625561,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,1
1501610652,1501610652,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501619535,1501619535,7,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501641422,1501641422,3,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501613798,1501613798,1,Direct,Chrome,iOS,mobile,Europe,Northern Europe,Finland,1
1501602103,1501602103,1,Organic Search,Chrome,Android,mobile,Europe,Western Europe,Belgium,
1501601546,1501601546,1,Social,Chrome,Android,tablet,Asia,Western Asia,Iraq,
1501652876,1501652876,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
